3.141000000000000000e+03 1.265770000000000017e+01 4.000000000000000000e+01
1.737000000000000000e+03 1.270749999999999957e+01 2.100000000000000000e+01
2.830000000000000000e+03 1.238610000000000078e+01 3.500000000000000000e+01
2.861000000000000000e+03 1.242820000000000036e+01 3.200000000000000000e+01
1.651000000000000000e+03 1.320429999999999993e+01 2.400000000000000000e+01
5.127000000000000000e+03 1.235139999999999993e+01 5.000000000000000000e+01
2.003000000000000000e+03 1.321429999999999971e+01 3.200000000000000000e+01
1.419000000000000000e+03 1.310249999999999915e+01 2.100000000000000000e+01
2.792000000000000000e+03 1.303009999999999913e+01 3.000000000000000000e+01
2.386000000000000000e+03 1.232620000000000005e+01 3.000000000000000000e+01
4.455000000000000000e+03 1.300510000000000055e+01 4.800000000000000000e+01
4.948000000000000000e+03 1.229630000000000045e+01 5.400000000000000000e+01
5.355000000000000000e+03 1.237770000000000081e+01 5.400000000000000000e+01
3.627000000000000000e+03 1.228539999999999921e+01 4.600000000000000000e+01
3.965000000000000000e+03 1.317130000000000045e+01 2.600000000000000000e+01
2.705000000000000000e+03 1.261159999999999926e+01 3.300000000000000000e+01
5.582000000000000000e+03 1.248460000000000036e+01 5.500000000000000000e+01
1.903000000000000000e+03 1.251309999999999967e+01 3.000000000000000000e+01
3.522000000000000000e+03 1.264930000000000021e+01 3.500000000000000000e+01
2.121000000000000000e+03 1.268660000000000032e+01 2.700000000000000000e+01
2.512000000000000000e+03 1.239889999999999937e+01 3.900000000000000000e+01
4.974000000000000000e+03 1.230610000000000070e+01 5.500000000000000000e+01
2.258000000000000000e+03 1.253270000000000017e+01 3.400000000000000000e+01
2.097000000000000000e+03 1.249569999999999936e+01 2.800000000000000000e+01
2.730000000000000000e+03 1.298569999999999958e+01 2.800000000000000000e+01
1.591000000000000000e+03 1.294570000000000043e+01 2.000000000000000000e+01
3.538000000000000000e+03 1.291789999999999949e+01 4.600000000000000000e+01
4.290000000000000000e+03 1.266649999999999920e+01 5.000000000000000000e+01
6.262000000000000000e+03 1.248629999999999995e+01 5.500000000000000000e+01
1.810000000000000000e+03 1.268950000000000067e+01 2.500000000000000000e+01
2.285000000000000000e+03 1.291000000000000014e+01 2.600000000000000000e+01
3.434000000000000000e+03 1.226999999999999957e+01 4.300000000000000000e+01
2.911000000000000000e+03 1.231400000000000006e+01 4.300000000000000000e+01
1.890000000000000000e+03 1.285590000000000011e+01 2.800000000000000000e+01
1.733000000000000000e+03 1.261529999999999951e+01 2.600000000000000000e+01
3.177000000000000000e+03 1.301989999999999981e+01 3.500000000000000000e+01
4.500000000000000000e+03 1.226529999999999987e+01 5.200000000000000000e+01
3.781000000000000000e+03 1.246230000000000082e+01 4.000000000000000000e+01
2.678000000000000000e+03 1.273240000000000016e+01 4.200000000000000000e+01
5.820000000000000000e+02 1.293270000000000053e+01 1.200000000000000000e+01
2.886000000000000000e+03 1.272059999999999924e+01 3.700000000000000000e+01
2.964000000000000000e+03 1.290799999999999947e+01 3.500000000000000000e+01
3.993000000000000000e+03 1.292769999999999975e+01 4.500000000000000000e+01
4.157000000000000000e+03 1.244400000000000084e+01 5.300000000000000000e+01
4.074000000000000000e+03 1.245630000000000059e+01 5.500000000000000000e+01
3.629000000000000000e+03 1.249119999999999919e+01 3.800000000000000000e+01
1.085000000000000000e+03 1.302130000000000010e+01 1.700000000000000000e+01
5.324000000000000000e+03 1.227480000000000082e+01 6.500000000000000000e+01
3.590000000000000000e+03 1.292070000000000007e+01 3.400000000000000000e+01
3.608000000000000000e+03 1.279400000000000048e+01 3.900000000000000000e+01
2.472000000000000000e+03 1.252500000000000036e+01 3.300000000000000000e+01
2.337000000000000000e+03 1.303480000000000061e+01 3.300000000000000000e+01
4.235000000000000000e+03 1.254369999999999941e+01 4.200000000000000000e+01
2.469000000000000000e+03 1.250259999999999927e+01 3.700000000000000000e+01
1.424000000000000000e+03 1.295579999999999998e+01 1.800000000000000000e+01
4.581000000000000000e+03 1.226709999999999923e+01 4.700000000000000000e+01
1.416000000000000000e+03 1.237630000000000052e+01 1.800000000000000000e+01
3.193000000000000000e+03 1.252870000000000061e+01 3.300000000000000000e+01
2.523000000000000000e+03 1.297700000000000031e+01 3.200000000000000000e+01
3.033000000000000000e+03 1.236880000000000024e+01 4.000000000000000000e+01
4.150000000000000000e+03 1.276179999999999914e+01 4.300000000000000000e+01
3.117000000000000000e+03 1.233990000000000009e+01 3.700000000000000000e+01
2.303000000000000000e+03 1.297170000000000023e+01 3.500000000000000000e+01
2.293000000000000000e+03 1.254969999999999963e+01 3.200000000000000000e+01
3.819000000000000000e+03 1.257310000000000016e+01 4.800000000000000000e+01
3.767000000000000000e+03 1.232300000000000040e+01 4.000000000000000000e+01
8.640000000000000000e+02 1.315889999999999915e+01 1.300000000000000000e+01
3.286000000000000000e+03 1.248830000000000062e+01 3.400000000000000000e+01
3.051000000000000000e+03 1.312299999999999933e+01 3.200000000000000000e+01
1.291000000000000000e+03 1.310060000000000002e+01 2.100000000000000000e+01
7.287000000000000000e+03 1.238250000000000028e+01 7.100000000000000000e+01
2.208000000000000000e+03 1.298830000000000062e+01 3.300000000000000000e+01
3.975000000000000000e+03 1.278599999999999959e+01 3.800000000000000000e+01
2.706000000000000000e+03 1.316389999999999993e+01 3.000000000000000000e+01
2.106000000000000000e+03 1.279080000000000084e+01 2.800000000000000000e+01
3.234000000000000000e+03 1.316380000000000017e+01 3.900000000000000000e+01
1.460000000000000000e+02 1.280780000000000030e+01 5.000000000000000000e+00
1.876000000000000000e+03 1.294079999999999941e+01 2.600000000000000000e+01
3.575000000000000000e+03 1.242730000000000068e+01 3.600000000000000000e+01
4.362000000000000000e+03 1.238180000000000014e+01 5.500000000000000000e+01
2.445000000000000000e+03 1.309430000000000049e+01 3.000000000000000000e+01
2.147000000000000000e+03 1.291510000000000069e+01 2.200000000000000000e+01
2.460000000000000000e+03 1.293239999999999945e+01 3.100000000000000000e+01
3.344000000000000000e+03 1.278400000000000070e+01 3.400000000000000000e+01
6.898000000000000000e+03 1.230349999999999966e+01 5.500000000000000000e+01
4.565000000000000000e+03 1.274840000000000018e+01 4.100000000000000000e+01
2.579000000000000000e+03 1.292769999999999975e+01 2.400000000000000000e+01
2.101000000000000000e+03 1.233039999999999914e+01 2.600000000000000000e+01
1.775000000000000000e+03 1.237470000000000070e+01 2.500000000000000000e+01
5.760000000000000000e+03 1.255749999999999922e+01 6.000000000000000000e+01
3.500000000000000000e+03 1.293939999999999912e+01 3.500000000000000000e+01
3.434000000000000000e+03 1.302890000000000015e+01 3.700000000000000000e+01
8.740000000000000000e+02 1.285089999999999932e+01 1.300000000000000000e+01
1.554000000000000000e+03 1.255450000000000088e+01 2.700000000000000000e+01
1.739000000000000000e+03 1.264499999999999957e+01 2.600000000000000000e+01
3.669000000000000000e+03 1.276590000000000025e+01 3.900000000000000000e+01
3.757000000000000000e+03 1.260890000000000022e+01 4.600000000000000000e+01
8.570000000000000000e+02 1.292999999999999972e+01 1.500000000000000000e+01
4.115000000000000000e+03 1.277369999999999983e+01 4.400000000000000000e+01
2.936000000000000000e+03 1.282300000000000040e+01 3.600000000000000000e+01
2.076000000000000000e+03 1.321969999999999956e+01 2.500000000000000000e+01
2.932000000000000000e+03 1.294519999999999982e+01 3.200000000000000000e+01
3.089000000000000000e+03 1.287349999999999994e+01 3.400000000000000000e+01
6.132000000000000000e+03 1.263299999999999912e+01 5.700000000000000000e+01
2.292000000000000000e+03 1.313199999999999967e+01 3.200000000000000000e+01
3.655000000000000000e+03 1.247489999999999988e+01 4.200000000000000000e+01
1.764000000000000000e+03 1.299099999999999966e+01 2.000000000000000000e+01
5.722000000000000000e+03 1.240949999999999953e+01 5.700000000000000000e+01
4.649000000000000000e+03 1.273509999999999920e+01 5.300000000000000000e+01
2.494000000000000000e+03 1.278919999999999924e+01 2.600000000000000000e+01
5.088000000000000000e+03 1.315709999999999980e+01 4.400000000000000000e+01
2.765000000000000000e+03 1.236509999999999998e+01 3.100000000000000000e+01
2.860000000000000000e+03 1.321010000000000062e+01 3.000000000000000000e+01
1.623000000000000000e+03 1.315939999999999976e+01 2.100000000000000000e+01
4.064000000000000000e+03 1.306450000000000067e+01 4.700000000000000000e+01
1.722000000000000000e+03 1.279860000000000042e+01 2.200000000000000000e+01
4.322000000000000000e+03 1.238829999999999920e+01 4.700000000000000000e+01
3.293000000000000000e+03 1.302200000000000024e+01 4.000000000000000000e+01
2.647000000000000000e+03 1.295429999999999993e+01 3.300000000000000000e+01
1.977000000000000000e+03 1.305359999999999943e+01 3.100000000000000000e+01
2.921000000000000000e+03 1.317950000000000088e+01 3.300000000000000000e+01
3.304000000000000000e+03 1.280940000000000012e+01 3.000000000000000000e+01
5.044000000000000000e+03 1.318549999999999933e+01 5.300000000000000000e+01
3.359000000000000000e+03 1.313620000000000054e+01 3.000000000000000000e+01
4.709000000000000000e+03 1.284479999999999933e+01 4.500000000000000000e+01
2.970000000000000000e+03 1.286500000000000021e+01 3.900000000000000000e+01
3.060000000000000000e+03 1.309500000000000064e+01 3.600000000000000000e+01
2.175000000000000000e+03 1.241259999999999941e+01 2.900000000000000000e+01
6.041000000000000000e+03 1.304269999999999996e+01 5.000000000000000000e+01
1.859000000000000000e+03 1.294510000000000005e+01 2.900000000000000000e+01
5.059000000000000000e+03 1.254599999999999937e+01 6.100000000000000000e+01
4.275000000000000000e+03 1.308380000000000010e+01 4.500000000000000000e+01
3.170000000000000000e+03 1.269330000000000069e+01 4.300000000000000000e+01
5.776000000000000000e+03 1.241370000000000040e+01 4.900000000000000000e+01
2.646000000000000000e+03 1.263870000000000005e+01 3.600000000000000000e+01
3.697000000000000000e+03 1.313380000000000081e+01 4.400000000000000000e+01
3.796000000000000000e+03 1.262420000000000009e+01 4.700000000000000000e+01
1.822000000000000000e+03 1.252120000000000033e+01 2.600000000000000000e+01
2.582000000000000000e+03 1.262390000000000079e+01 3.200000000000000000e+01
3.097000000000000000e+03 1.244950000000000045e+01 3.200000000000000000e+01
8.570000000000000000e+02 1.318970000000000020e+01 1.400000000000000000e+01
3.298000000000000000e+03 1.284479999999999933e+01 4.000000000000000000e+01
3.863000000000000000e+03 1.322990000000000066e+01 4.600000000000000000e+01
2.334000000000000000e+03 1.320149999999999935e+01 2.800000000000000000e+01
2.287000000000000000e+03 1.286469999999999914e+01 1.900000000000000000e+01
3.819000000000000000e+03 1.246809999999999974e+01 4.900000000000000000e+01
3.829000000000000000e+03 1.271889999999999965e+01 4.900000000000000000e+01
9.220000000000000000e+02 1.289220000000000077e+01 1.200000000000000000e+01
1.619000000000000000e+03 1.258719999999999928e+01 2.700000000000000000e+01
1.626000000000000000e+03 1.292340000000000089e+01 2.200000000000000000e+01
3.085000000000000000e+03 1.298850000000000016e+01 3.100000000000000000e+01
2.443000000000000000e+03 1.250919999999999987e+01 2.600000000000000000e+01
4.999000000000000000e+03 1.308280000000000065e+01 5.000000000000000000e+01
3.685000000000000000e+03 1.279630000000000045e+01 5.000000000000000000e+01
3.030000000000000000e+02 1.293609999999999971e+01 1.100000000000000000e+01
3.756000000000000000e+03 1.274949999999999939e+01 4.300000000000000000e+01
2.586000000000000000e+03 1.270630000000000059e+01 3.300000000000000000e+01
3.388000000000000000e+03 1.230400000000000027e+01 5.100000000000000000e+01
4.630000000000000000e+03 1.242300000000000004e+01 4.200000000000000000e+01
4.754000000000000000e+03 1.248670000000000080e+01 4.500000000000000000e+01
2.583000000000000000e+03 1.264639999999999986e+01 3.500000000000000000e+01
1.107000000000000000e+03 1.321630000000000038e+01 1.500000000000000000e+01
2.970000000000000000e+03 1.319529999999999959e+01 3.600000000000000000e+01
3.149000000000000000e+03 1.278459999999999930e+01 3.800000000000000000e+01
2.359000000000000000e+03 1.291670000000000051e+01 3.000000000000000000e+01
5.391000000000000000e+03 1.227759999999999962e+01 5.200000000000000000e+01
3.419000000000000000e+03 1.295459999999999923e+01 3.100000000000000000e+01
6.191000000000000000e+03 1.245819999999999972e+01 7.500000000000000000e+01
3.845000000000000000e+03 1.263109999999999999e+01 4.000000000000000000e+01
2.836000000000000000e+03 1.248869999999999969e+01 3.300000000000000000e+01
2.527000000000000000e+03 1.298579999999999934e+01 2.900000000000000000e+01
2.813000000000000000e+03 1.293130000000000024e+01 3.400000000000000000e+01
2.475000000000000000e+03 1.305530000000000079e+01 3.400000000000000000e+01
1.967000000000000000e+03 1.257670000000000066e+01 2.400000000000000000e+01
2.077000000000000000e+03 1.280030000000000001e+01 3.200000000000000000e+01
1.851000000000000000e+03 1.300389999999999979e+01 2.800000000000000000e+01
5.931000000000000000e+03 1.287579999999999991e+01 6.000000000000000000e+01
5.228000000000000000e+03 1.235280000000000022e+01 6.600000000000000000e+01
1.163000000000000000e+03 1.237040000000000006e+01 2.200000000000000000e+01
3.090000000000000000e+03 1.266360000000000063e+01 3.400000000000000000e+01
3.091000000000000000e+03 1.275820000000000043e+01 3.800000000000000000e+01
2.241000000000000000e+03 1.307620000000000005e+01 2.600000000000000000e+01
5.085000000000000000e+03 1.257479999999999976e+01 5.100000000000000000e+01
3.602000000000000000e+03 1.255809999999999960e+01 3.900000000000000000e+01
4.038000000000000000e+03 1.232140000000000057e+01 3.600000000000000000e+01
2.343000000000000000e+03 1.267420000000000080e+01 4.200000000000000000e+01
4.611000000000000000e+03 1.276849999999999952e+01 5.200000000000000000e+01
3.614000000000000000e+03 1.258949999999999925e+01 4.400000000000000000e+01
3.346000000000000000e+03 1.273600000000000065e+01 3.400000000000000000e+01
1.944000000000000000e+03 1.317229999999999990e+01 3.100000000000000000e+01
5.421000000000000000e+03 1.270299999999999940e+01 6.100000000000000000e+01
1.931000000000000000e+03 1.292350000000000065e+01 2.500000000000000000e+01
3.492000000000000000e+03 1.237049999999999983e+01 4.900000000000000000e+01
1.410000000000000000e+03 1.290249999999999986e+01 1.500000000000000000e+01
3.925000000000000000e+03 1.244340000000000046e+01 4.000000000000000000e+01
3.855000000000000000e+03 1.262250000000000050e+01 4.100000000000000000e+01
5.562000000000000000e+03 1.260299999999999976e+01 5.600000000000000000e+01
1.612000000000000000e+03 1.257970000000000077e+01 2.800000000000000000e+01
1.815000000000000000e+03 1.318159999999999954e+01 2.100000000000000000e+01
4.345000000000000000e+03 1.263659999999999961e+01 4.000000000000000000e+01
4.734000000000000000e+03 1.229780000000000051e+01 6.300000000000000000e+01
3.171000000000000000e+03 1.256489999999999974e+01 3.700000000000000000e+01
3.833000000000000000e+03 1.261120000000000019e+01 4.700000000000000000e+01
3.563000000000000000e+03 1.228880000000000017e+01 3.700000000000000000e+01
2.256000000000000000e+03 1.298949999999999960e+01 2.800000000000000000e+01
4.550000000000000000e+03 1.294430000000000014e+01 5.100000000000000000e+01
3.125000000000000000e+03 1.269880000000000031e+01 3.200000000000000000e+01
1.648000000000000000e+03 1.284259999999999913e+01 2.000000000000000000e+01
1.943000000000000000e+03 1.255109999999999992e+01 2.300000000000000000e+01
2.816000000000000000e+03 1.309089999999999954e+01 3.000000000000000000e+01
4.797000000000000000e+03 1.254279999999999973e+01 4.700000000000000000e+01
1.710000000000000000e+03 1.300370000000000026e+01 2.800000000000000000e+01
4.708000000000000000e+03 1.237330000000000041e+01 5.800000000000000000e+01
5.101000000000000000e+03 1.288589999999999947e+01 5.200000000000000000e+01
4.016000000000000000e+03 1.249540000000000006e+01 4.600000000000000000e+01
2.771000000000000000e+03 1.320509999999999984e+01 3.000000000000000000e+01
4.577000000000000000e+03 1.235410000000000075e+01 5.400000000000000000e+01
1.970000000000000000e+03 1.285309999999999953e+01 2.400000000000000000e+01
3.097000000000000000e+03 1.241549999999999976e+01 3.700000000000000000e+01
4.629000000000000000e+03 1.308970000000000056e+01 3.900000000000000000e+01
3.426000000000000000e+03 1.296419999999999995e+01 4.100000000000000000e+01
2.768000000000000000e+03 1.242159999999999975e+01 3.700000000000000000e+01
3.975000000000000000e+03 1.232740000000000080e+01 5.100000000000000000e+01
3.205000000000000000e+03 1.285410000000000075e+01 3.500000000000000000e+01
1.443000000000000000e+03 1.261909999999999954e+01 2.300000000000000000e+01
1.773000000000000000e+03 1.318989999999999974e+01 1.700000000000000000e+01
1.326000000000000000e+03 1.295270000000000010e+01 2.300000000000000000e+01
1.719000000000000000e+03 1.300370000000000026e+01 2.100000000000000000e+01
2.473000000000000000e+03 1.322409999999999997e+01 3.400000000000000000e+01
2.133000000000000000e+03 1.320359999999999978e+01 3.500000000000000000e+01
4.946000000000000000e+03 1.248249999999999993e+01 5.100000000000000000e+01
4.579000000000000000e+03 1.228769999999999918e+01 4.700000000000000000e+01
1.522000000000000000e+03 1.320040000000000013e+01 2.900000000000000000e+01
2.593000000000000000e+03 1.256930000000000014e+01 3.500000000000000000e+01
3.284000000000000000e+03 1.268469999999999942e+01 3.700000000000000000e+01
1.943000000000000000e+03 1.257540000000000013e+01 3.200000000000000000e+01
2.007000000000000000e+03 1.323639999999999972e+01 2.600000000000000000e+01
2.681000000000000000e+03 1.321950000000000003e+01 3.200000000000000000e+01
3.438000000000000000e+03 1.259249999999999936e+01 4.300000000000000000e+01
3.538000000000000000e+03 1.297439999999999927e+01 4.200000000000000000e+01
5.350000000000000000e+02 1.251060000000000016e+01 1.200000000000000000e+01
2.805000000000000000e+03 1.292179999999999929e+01 2.900000000000000000e+01
3.248000000000000000e+03 1.240409999999999968e+01 3.900000000000000000e+01
4.677000000000000000e+03 1.247489999999999988e+01 4.400000000000000000e+01
4.611000000000000000e+03 1.250740000000000052e+01 4.800000000000000000e+01
3.528000000000000000e+03 1.281409999999999982e+01 3.400000000000000000e+01
2.154000000000000000e+03 1.314680000000000071e+01 2.200000000000000000e+01
8.750000000000000000e+02 1.264780000000000015e+01 1.600000000000000000e+01
4.682000000000000000e+03 1.239840000000000053e+01 6.000000000000000000e+01
5.843000000000000000e+03 1.234309999999999974e+01 5.500000000000000000e+01
